abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_objective,sh_objective,words_objective,fa_method,sh_method,words_method,fa_result,sh_result,words_result,fa_other,sh_other,words_other
train_1665,llama8b,4,4,"background,method,objective,other",67,-30.265625,method,method,True,0.177,0.544,16,12.828125,35.75953125,28,2.453125,4.6784375,29,30.359375,61.26859375,43,,,0,15.453125,21.2778125,21
train_1666,llama8b,8,4,"background,method,objective,other",57,-19.515625,objective,objective,True,0.198,0.585,16,0.546875,3.0978125,29,103.296875,105.2409375,125,-0.3125,3.16078125,19,,,0,8.078125,9.60984375,25
train_1667,llama8b,7,4,"background,method,objective,other",68,-38.0,objective,objective,True,0.192,0.567,16,-0.0625,-3.436875,40,43.8125,40.65,65,10.65625,6.343125,65,,,0,6.0,7.69375,17
validation_0,llama8b,5,4,"background,method,objective,other",66,-20.875,other,other,True,0.169,0.525,16,3.765625,1.9784375,39,2.484375,-0.336875,21,0.3125,4.98015625,15,,,0,48.8125,49.94078125,17
validation_1,llama8b,10,3,"background,method,objective",67,-34.0625,objective,objective,True,0.176,0.314,8,15.15625,15.5646875,78,55.0,55.1640625,144,-0.25,-0.72875,25,,,0,,,0
validation_2,llama8b,4,3,"background,method,other",70,-26.328125,other,other,True,0.135,0.265,8,26.578125,28.26703125,30,,,0,0.984375,5.40734375,35,,,0,72.234375,71.4975,37
validation_3,llama8b,10,4,"background,method,other,result",62,-36.59375,other,other,True,0.189,0.557,16,1.96875,3.0675,9,,,0,8.3125,27.8715625,37,1.8125,-0.54375,5,28.71875,43.6984375,106
validation_4,llama8b,7,2,"background,result",69,-41.03125,background,background,True,0.101,0.132,4,58.84375,57.24875,121,,,0,,,0,0.25,-1.78,6,,,0
validation_5,llama8b,5,3,"background,method,objective",66,-26.71875,objective,objective,True,0.134,0.26,8,1.375,4.2734375,18,45.09375,49.33765625,57,1.140625,8.17015625,8,,,0,,,0
validation_6,llama8b,10,5,"background,method,objective,other,result",65,-39.5,method,method,True,0.252,1.194,32,14.75,18.5003125,105,2.0625,0.1465625,26,22.8125,28.5665625,30,-0.375,2.826875,5,5.25,20.5221875,48
validation_7,llama8b,7,4,"background,objective,other,result",66,-29.6875,background,background,True,0.171,0.533,16,58.5625,52.784375,31,50.875,40.0521875,40,,,0,0.09375,9.463125,13,2.15625,4.2628125,23
validation_8,llama8b,5,4,"background,method,objective,other",66,-19.109375,objective,objective,True,0.185,0.55,16,-0.21875,1.3875,15,41.171875,72.9546875,75,3.8125,36.66109375,37,,,0,0.078125,1.26234375,19
validation_9,llama8b,10,3,"background,method,objective",73,-30.734375,method,method,True,0.15,0.284,8,7.765625,15.27984375,76,4.640625,7.878125,74,45.140625,53.54515625,29,,,0,,,0
validation_10,llama8b,6,3,"background,objective,result",68,-24.421875,objective,objective,True,0.135,0.268,8,28.015625,26.8040625,70,73.140625,70.8196875,22,,,0,2.8125,0.329375,6,,,0
validation_11,llama8b,6,3,"method,objective,other",65,-30.359375,other,other,True,0.143,0.275,8,,,0,0.734375,8.39046875,75,24.671875,28.20359375,20,,,0,65.578125,64.6715625,50
validation_12,llama8b,4,2,"background,other",66,-28.34375,background,background,True,0.098,0.129,4,100.90625,99.94375,45,,,0,,,0,,,0,10.1875,8.9625,20
validation_13,llama8b,6,3,"background,objective,other",70,-22.640625,objective,objective,True,0.137,0.267,8,5.484375,23.41421875,40,42.171875,54.14109375,42,,,0,,,0,31.234375,32.0540625,44
validation_14,llama8b,10,4,"background,method,objective,other",66,-20.828125,method,method,True,0.205,0.583,16,1.984375,4.16890625,54,0.890625,-0.31125,62,74.046875,76.44421875,63,,,0,3.4375,0.9325,46
validation_15,llama8b,8,3,"background,objective,other",65,-26.328125,background,background,True,0.149,0.28,8,47.734375,51.78859375,115,10.796875,19.68421875,33,,,0,,,0,0.796875,3.1365625,17
validation_16,llama8b,6,4,"background,method,objective,other",69,-24.984375,method,method,True,0.182,0.549,16,0.25,11.92296875,13,17.609375,20.85390625,67,112.265625,122.89375,56,,,0,0.578125,-1.78,18
validation_17,llama8b,5,3,"background,objective,other",73,-27.40625,objective,objective,True,0.138,0.267,8,15.9375,31.1075,23,82.15625,103.615,95,,,0,,,0,-0.75,2.12125,13
validation_18,llama8b,4,3,"method,objective,other",68,-37.1875,method,method,True,0.136,0.266,8,,,0,8.375,13.309375,53,81.3125,73.6825,24,,,0,44.25,36.695625,22
validation_19,llama8b,8,4,"background,method,objective,other",68,-31.859375,objective,objective,True,0.185,0.555,16,2.828125,10.84734375,86,37.828125,59.0359375,15,3.078125,29.10703125,24,,,0,1.640625,2.9003125,24
validation_20,llama8b,10,4,"background,method,objective,other",72,-42.84375,other,other,True,0.19,0.562,16,-0.34375,2.60375,39,17.125,25.595625,61,1.4375,10.71375,42,,,0,28.34375,41.305625,31
validation_21,llama8b,6,3,"background,method,other",67,-24.171875,other,other,True,0.149,0.283,8,32.828125,40.75953125,70,,,0,-0.171875,7.39703125,68,,,0,41.390625,43.2340625,42
validation_22,llama8b,5,3,"background,objective,other",68,-24.734375,other,other,True,0.136,0.265,8,2.0625,6.48625,14,16.984375,30.72671875,81,,,0,,,0,48.140625,50.24015625,14
validation_23,llama8b,5,3,"background,objective,other",72,-29.328125,other,background,False,0.135,0.262,8,40.546875,48.52484375,42,1.234375,15.98046875,44,,,0,,,0,42.484375,46.9165625,13
validation_24,llama8b,5,3,"background,method,objective",66,-29.59375,method,method,True,0.137,0.265,8,20.53125,20.4934375,41,3.84375,6.6725,21,81.03125,85.8653125,60,,,0,,,0
validation_25,llama8b,9,4,"method,objective,other,result",70,-24.984375,other,other,True,0.19,0.562,16,,,0,9.484375,24.870625,88,2.859375,10.940625,15,-0.203125,8.004375,11,61.953125,70.7,54
validation_26,llama8b,5,3,"background,method,objective",67,-35.375,background,background,True,0.133,0.26,8,53.5,51.78875,50,36.0,31.543125,13,10.1875,9.793125,9,,,0,,,0
validation_27,llama8b,7,4,"background,method,objective,other",63,-35.875,other,other,True,0.19,0.563,16,0.6875,3.235625,13,2.96875,10.5965625,45,-0.15625,1.545,35,,,0,70.1875,77.8728125,69
validation_28,llama8b,5,2,"background,objective",68,-40.15625,objective,objective,True,0.101,0.132,4,11.21875,22.30125,48,21.875,35.98,45,,,0,,,0,,,0
validation_29,llama8b,4,2,"method,objective",65,-29.109375,objective,objective,True,0.101,0.132,4,,,0,98.203125,110.549375,104,1.765625,11.46625,18,,,0,,,0
validation_30,llama8b,9,4,"background,method,objective,result",72,-37.28125,objective,objective,True,0.195,0.576,16,31.15625,35.9534375,40,35.71875,58.1225,120,4.9375,17.0578125,28,-0.21875,-0.29,6,,,0
validation_31,llama8b,7,4,"background,method,objective,other",69,-20.8125,method,method,True,0.178,0.546,16,34.96875,39.12171875,58,-0.484375,10.5028125,36,46.625,55.88359375,24,,,0,1.59375,10.679375,28
validation_32,llama8b,6,3,"background,objective,other",70,-32.75,objective,objective,True,0.141,0.271,8,7.625,13.689375,16,63.0625,70.0828125,106,,,0,,,0,3.40625,3.9153125,20
validation_33,llama8b,6,3,"background,objective,other",72,-27.421875,objective,objective,True,0.135,0.265,8,7.078125,17.56484375,42,29.609375,44.99671875,44,,,0,,,0,17.328125,18.5165625,27
validation_34,llama8b,9,4,"background,method,objective,other",64,-44.25,method,method,True,0.214,0.612,16,20.75,30.9359375,138,0.875,12.6840625,34,30.375,39.49,37,,,0,0.59375,9.64,12
validation_35,llama8b,5,2,"background,objective",68,-21.875,objective,objective,True,0.102,0.133,4,45.75,52.0475,39,86.4375,94.4525,90,,,0,,,0,,,0
validation_36,llama8b,3,2,"background,objective",65,-30.609375,background,background,True,0.098,0.129,4,44.015625,54.21125,51,15.890625,28.866875,16,,,0,,,0,,,0
validation_37,llama8b,6,4,"background,method,objective,other",68,-27.3125,other,other,True,0.18,0.547,16,3.390625,5.4134375,33,2.859375,5.16484375,46,14.25,20.84140625,36,,,0,71.3125,73.3928125,26
validation_38,llama8b,6,3,"background,objective,other",68,-36.71875,background,background,True,0.145,0.275,8,72.15625,72.8971875,70,2.09375,5.3965625,66,,,0,,,0,-0.40625,1.175,16
validation_39,llama8b,6,2,"background,objective",68,-46.84375,objective,objective,True,0.1,0.13,4,5.71875,19.0975,43,14.65625,31.68375,38,,,0,,,0,,,0
validation_40,llama8b,8,3,"background,objective,other",64,-33.46875,objective,objective,True,0.148,0.281,8,5.25,10.4996875,52,93.65625,101.839375,89,,,0,,,0,4.5,5.0671875,37
validation_42,llama8b,4,2,"background,other",70,-31.671875,other,other,True,0.105,0.136,4,33.828125,43.61125,45,,,0,,,0,,,0,45.140625,57.591875,87
validation_43,llama8b,4,3,"method,objective,other",67,-36.25,other,other,True,0.135,0.264,8,,,0,22.0,24.5071875,36,24.0625,28.013125,11,,,0,27.28125,35.7296875,54
validation_44,llama8b,10,3,"background,method,objective",66,-35.28125,objective,objective,True,0.152,0.283,8,15.3125,16.725,94,46.28125,48.9715625,73,40.40625,44.1471875,13,,,0,,,0
validation_45,llama8b,10,3,"background,objective,other",70,-32.4375,objective,objective,True,0.162,0.301,8,0.46875,7.228125,35,80.875,91.97,189,,,0,,,0,0.1875,5.989375,19
validation_46,llama8b,7,3,"background,method,other",65,-37.0625,other,other,True,0.149,0.281,8,25.59375,29.1571875,106,,,0,12.40625,27.5365625,27,,,0,29.25,31.43125,26
validation_47,llama8b,5,3,"background,method,other",65,-29.109375,other,other,True,0.149,0.279,8,3.296875,8.91859375,72,,,0,32.609375,36.57421875,14,,,0,41.765625,37.6478125,69
validation_48,llama8b,4,3,"background,objective,other",56,-15.59375,background,background,True,0.135,0.264,8,46.3125,54.7725,43,1.71875,17.67171875,24,,,0,,,0,4.03125,4.14953125,20
validation_49,llama8b,7,3,"background,method,objective",66,-24.578125,objective,objective,True,0.143,0.275,8,36.484375,43.18046875,46,55.359375,64.71859375,81,11.296875,19.7728125,21,,,0,,,0
validation_50,llama8b,9,4,"background,method,objective,other",66,-25.046875,objective,objective,True,0.206,0.586,16,41.953125,42.03296875,73,61.078125,55.1259375,83,58.078125,46.08984375,36,,,0,55.640625,46.954375,29
validation_51,llama8b,10,3,"background,method,objective",73,-27.125,background,background,True,0.156,0.29,8,35.3125,44.6271875,116,1.09375,7.59015625,57,1.84375,13.78265625,48,,,0,,,0
validation_52,llama8b,8,4,"background,objective,other,result",70,-32.25,other,other,True,0.179,0.545,16,5.78125,2.0253125,33,3.84375,6.858125,31,,,0,9.59375,10.1640625,22,17.03125,30.7025,50
validation_53,llama8b,5,3,"background,objective,other",63,-28.359375,other,other,True,0.142,0.273,8,0.671875,3.98109375,49,4.046875,27.70609375,65,,,0,,,0,16.328125,30.3909375,30
validation_54,llama8b,6,3,"background,objective,other",65,-22.5625,background,background,True,0.146,0.277,8,105.8125,120.93515625,47,3.671875,18.365625,46,,,0,,,0,-0.046875,10.88671875,52
validation_55,llama8b,8,4,"background,method,objective,other",72,-28.71875,other,other,True,0.174,0.537,16,19.5625,19.53875,44,4.5,9.3946875,41,0.0,0.44875,16,,,0,58.34375,51.7740625,32
validation_56,llama8b,6,3,"background,method,objective",68,-23.1875,background,background,True,0.136,0.264,8,66.8125,73.1409375,59,32.78125,32.4453125,13,20.28125,34.35125,29,,,0,,,0
validation_57,llama8b,8,2,"background,method",71,-34.5625,background,background,True,0.112,0.144,4,91.875,100.19375,125,,,0,4.90625,15.49375,74,,,0,,,0
validation_58,llama8b,7,3,"background,objective,other",64,-19.875,other,other,True,0.147,0.277,8,16.84375,22.796875,17,26.90625,45.4059375,90,,,0,,,0,39.875,60.0471875,40
validation_59,llama8b,6,3,"background,objective,other",61,-23.125,objective,objective,True,0.137,0.265,8,7.25,14.4984375,48,52.6875,66.5115625,42,,,0,,,0,14.21875,21.115,7
validation_60,llama8b,6,3,"background,objective,other",68,-21.5625,objective,objective,True,0.144,0.278,8,4.40625,15.429375,50,40.78125,55.12828125,68,,,0,,,0,1.546875,5.37984375,26
validation_61,llama8b,7,5,"background,method,objective,other,result",70,-31.625,objective,objective,True,0.25,1.177,32,14.6875,15.4071875,92,19.65625,26.7634375,20,7.5,15.024375,27,0.90625,-2.944375,45,3.125,8.686875,24
validation_62,llama8b,5,3,"background,objective,other",64,-14.640625,objective,objective,True,0.134,0.262,8,0.671875,8.924609375,15,121.609375,130.02796875,37,,,0,,,0,0.1875,1.406796875,15
validation_63,llama8b,10,5,"background,method,objective,other,result",74,-29.671875,other,other,True,0.244,1.158,32,0.34375,6.01890625,45,2.265625,16.751875,57,0.4375,-0.34875,14,-1.421875,-0.89546875,3,36.765625,50.1140625,85
validation_64,llama8b,10,3,"background,objective,other",63,-39.625,other,other,True,0.161,0.295,8,3.0625,14.74875,83,22.3125,44.449375,66,,,0,,,0,45.75,55.051875,65
validation_65,llama8b,6,3,"background,objective,other",71,-18.984375,objective,objective,True,0.141,0.27,8,23.171875,24.71921875,31,33.078125,46.63734375,88,,,0,,,0,3.046875,9.7215625,13
validation_66,llama8b,10,3,"background,objective,other",66,-18.859375,background,background,True,0.154,0.287,8,27.484375,45.42296875,74,13.234375,31.67953125,42,,,0,,,0,2.515625,14.788125,47
validation_67,llama8b,9,3,"background,objective,other",60,-26.96875,objective,objective,True,0.151,0.286,8,5.1875,12.3090625,47,61.53125,80.8259375,82,,,0,,,0,12.15625,20.39625,39
validation_68,llama8b,10,4,"background,objective,other,result",73,-17.296875,other,other,True,0.229,0.63,16,6.890625,16.00171875,28,3.59375,14.858125,54,,,0,-0.578125,-0.4921875,6,21.421875,39.21046875,128
validation_69,llama8b,7,4,"background,method,objective,other",71,-24.796875,background,background,True,0.173,0.533,16,44.078125,52.81828125,73,9.359375,11.7296875,16,43.078125,43.19953125,19,,,0,-0.296875,9.205625,23
validation_70,llama8b,10,2,"background,objective",70,-25.53125,objective,objective,True,0.109,0.14,4,79.71875,73.215,75,93.90625,85.62875,115,,,0,,,0,,,0
validation_71,llama8b,9,5,"background,method,objective,other,result",67,-25.65625,other,other,True,0.243,1.153,32,1.15625,8.353125,33,22.59375,30.39734375,54,1.046875,8.3621875,32,1.09375,1.22578125,7,97.40625,103.0053125,82
validation_72,llama8b,7,3,"method,objective,other",63,-33.21875,objective,objective,True,0.142,0.272,8,,,0,90.65625,89.9203125,88,16.5625,18.6890625,15,,,0,2.15625,1.546875,28
validation_73,llama8b,6,2,"background,method",73,-25.109375,method,method,True,0.101,0.132,4,9.421875,19.98875,60,,,0,66.015625,79.464375,43,,,0,,,0
validation_74,llama8b,6,3,"background,method,objective",72,-24.984375,method,method,True,0.135,0.262,8,1.546875,4.8784375,22,3.28125,2.4878125,16,65.515625,69.711875,55,,,0,,,0
validation_75,llama8b,7,4,"background,method,objective,other",69,-24.609375,method,method,True,0.194,0.575,16,18.984375,20.5775,57,5.453125,18.86234375,66,73.890625,67.19953125,23,,,0,2.4375,18.87625,36
validation_76,llama8b,8,3,"background,objective,other",65,-45.59375,objective,objective,True,0.151,0.283,8,14.0,20.8253125,105,37.28125,57.028125,55,,,0,,,0,4.0625,6.8028125,15
validation_77,llama8b,7,3,"background,objective,other",71,-29.78125,other,other,True,0.143,0.274,8,5.0,14.434375,29,5.46875,34.0609375,76,,,0,,,0,29.40625,43.9734375,44
validation_78,llama8b,10,4,"background,objective,other,result",73,-29.78125,objective,objective,True,0.181,0.545,16,2.4375,8.9765625,18,67.03125,74.9715625,89,,,0,0.296875,1.00609375,9,2.40625,15.76453125,34
validation_79,llama8b,8,4,"background,method,objective,other",68,-26.453125,other,other,True,0.178,0.543,16,9.328125,17.729375,27,1.3125,7.955625,53,13.640625,17.7359375,18,,,0,59.171875,62.3759375,38
validation_80,llama8b,7,3,"background,method,objective",69,-22.859375,objective,objective,True,0.137,0.266,8,42.140625,42.81015625,33,63.328125,62.3134375,72,1.015625,4.26703125,14,,,0,,,0
validation_81,llama8b,10,4,"background,method,objective,other",71,-27.421875,objective,objective,True,0.202,0.584,16,2.890625,3.40640625,56,48.015625,44.81765625,98,20.546875,22.08875,36,,,0,-0.25,5.4528125,24
validation_82,llama8b,6,3,"background,method,other",72,-47.3125,other,other,True,0.137,0.265,8,8.78125,8.5040625,54,,,0,34.25,31.340625,18,,,0,56.0,53.5928125,45
validation_83,llama8b,7,4,"background,method,objective,other",72,-27.3125,method,method,True,0.186,0.555,16,3.140625,10.39890625,63,9.375,16.91703125,30,96.8125,108.673125,68,,,0,27.625,24.9484375,15
validation_84,llama8b,7,4,"background,method,objective,other",74,-33.71875,other,other,True,0.182,0.548,16,10.40625,15.35375,41,0.4375,6.385,31,0.78125,14.5509375,20,,,0,46.03125,54.1790625,61
validation_85,llama8b,6,4,"background,method,objective,other",68,-24.0625,background,background,True,0.173,0.535,16,88.5,87.29234375,56,3.703125,10.4078125,18,5.171875,5.1096875,40,,,0,2.9375,11.87765625,20
validation_86,llama8b,4,3,"method,objective,other",66,-43.9375,other,other,True,0.137,0.266,8,,,0,4.65625,9.6453125,28,15.53125,24.859375,53,,,0,42.25,47.6203125,37
validation_87,llama8b,5,3,"background,objective,other",65,-29.09375,background,background,True,0.141,0.272,8,68.53125,69.4121875,90,46.03125,44.8234375,26,,,0,,,0,2.59375,5.170625,22
validation_88,llama8b,7,4,"background,method,objective,other",69,-19.15625,method,background,False,0.186,0.554,16,40.4375,48.55734375,62,-0.390625,7.075625,59,50.90625,47.82078125,15,,,0,26.21875,17.64,33
validation_89,llama8b,10,4,"background,method,objective,other",69,-22.21875,other,other,True,0.202,0.583,16,0.171875,0.7090625,20,24.75,31.610625,81,2.234375,6.0203125,37,,,0,65.15625,70.69125,86
validation_90,llama8b,3,3,"background,method,objective",69,-26.71875,objective,objective,True,0.135,0.264,8,14.75,31.02625,20,25.46875,34.378125,44,2.96875,0.564375,30,,,0,,,0
validation_91,llama8b,6,3,"background,method,other",69,-32.375,method,method,True,0.146,0.278,8,5.96875,7.2384375,85,,,0,60.0625,79.4984375,30,,,0,24.40625,33.638125,44
validation_92,llama8b,10,4,"background,method,objective,other",72,-34.8125,other,other,True,0.186,0.553,16,-0.15625,10.0996875,53,-0.28125,2.46125,8,-1.25,5.0421875,17,,,0,88.6875,102.334375,89
validation_93,llama8b,9,5,"background,method,objective,other,result",71,-32.6875,other,other,True,0.23,1.124,32,0.40625,2.515625,37,11.875,15.293125,32,0.9375,11.7834375,50,0.21875,-0.636875,7,40.25,56.6696875,52
validation_94,llama8b,7,5,"background,method,objective,other,result",69,-45.75,other,other,True,0.202,1.052,32,2.375,7.21,15,7.46875,12.8965625,12,1.03125,5.0275,15,1.4375,8.5159375,10,22.125,30.725,34
validation_95,llama8b,7,3,"background,method,objective",71,-26.53125,background,background,True,0.142,0.272,8,81.78125,79.403125,57,3.6875,8.200625,55,8.375,24.74,13,,,0,,,0
validation_96,llama8b,9,5,"background,method,objective,other,result",69,-38.3125,other,other,True,0.228,1.111,32,0.59375,1.4921875,28,-0.34375,1.9784375,16,8.4375,17.4809375,25,3.21875,0.2925,7,101.5625,108.1934375,76
validation_97,llama8b,7,3,"background,objective,other",65,-21.5625,objective,objective,True,0.176,0.323,8,1.046875,6.28859375,45,34.09375,50.4459375,169,,,0,,,0,31.4375,39.89046875,27
validation_98,llama8b,7,4,"background,method,objective,other",73,-33.75,objective,objective,True,0.184,0.551,16,-0.15625,5.100625,34,73.875,68.4628125,46,14.28125,17.420625,21,,,0,4.6875,8.0159375,40
validation_99,llama8b,8,4,"background,method,objective,other",72,-35.03125,background,background,True,0.187,0.556,16,27.71875,37.00625,82,2.0,11.846875,27,17.34375,25.003125,17,,,0,2.09375,9.925,39
validation_100,llama8b,5,3,"background,method,objective",67,-23.140625,objective,objective,True,0.135,0.264,8,44.296875,41.05484375,34,58.921875,51.2303125,18,51.859375,48.07421875,44,,,0,,,0
validation_101,llama8b,6,3,"background,objective,other",71,-31.0,objective,objective,True,0.137,0.266,8,12.21875,11.2875,33,45.25,41.6659375,80,,,0,,,0,14.78125,13.3590625,13
validation_102,llama8b,3,3,"background,method,other",69,-37.84375,background,background,True,0.133,0.261,8,31.34375,29.754375,22,,,0,5.25,10.2415625,26,,,0,15.5,13.8478125,23
validation_103,llama8b,5,3,"background,objective,other",66,-27.296875,objective,objective,True,0.136,0.265,8,47.515625,51.56046875,56,71.328125,71.30734375,23,,,0,,,0,2.359375,5.9603125,21
validation_104,llama8b,3,3,"method,objective,other",67,-28.03125,other,other,True,0.138,0.266,8,,,0,17.5625,19.3425,46,2.0,2.544375,20,,,0,91.15625,90.706875,57
validation_105,llama8b,7,4,"background,objective,other,result",68,-37.875,objective,objective,True,0.174,0.535,16,1.40625,6.1540625,33,14.5,24.936875,25,,,0,1.84375,5.701875,9,2.0625,11.3321875,45
validation_106,llama8b,5,4,"background,method,objective,other",68,-22.109375,other,other,True,0.173,0.536,16,12.140625,19.01109375,26,6.359375,27.4790625,57,8.125,33.0209375,30,,,0,36.546875,37.50453125,14
validation_107,llama8b,5,3,"background,method,objective",73,-37.0625,method,method,True,0.133,0.26,8,2.53125,8.2565625,34,4.625,8.1653125,6,36.0625,46.453125,25,,,0,,,0
validation_108,llama8b,7,3,"background,objective,other",65,-23.609375,objective,objective,True,0.146,0.278,8,5.671875,14.04734375,55,57.140625,64.84890625,47,,,0,,,0,45.203125,52.494375,72
validation_109,llama8b,6,3,"background,objective,other",59,-23.734375,other,objective,False,0.138,0.267,8,26.171875,33.58421875,71,32.953125,47.88203125,18,,,0,,,0,40.015625,29.549375,19
validation_110,llama8b,8,3,"background,objective,other",65,-31.59375,other,other,True,0.156,0.29,8,29.3125,32.79875,87,8.21875,10.7340625,46,,,0,,,0,54.59375,51.1234375,72
validation_111,llama8b,8,3,"background,objective,other",71,-44.46875,objective,objective,True,0.138,0.269,8,12.09375,24.2746875,64,39.46875,59.9509375,33,,,0,,,0,30.28125,44.680625,36
validation_112,llama8b,7,4,"background,method,objective,other",70,-26.734375,method,method,True,0.177,0.543,16,5.421875,12.56359375,51,-0.421875,3.32859375,14,108.890625,115.5559375,38,,,0,26.015625,30.8175,40
validation_113,llama8b,10,4,"background,objective,other,result",70,-33.90625,result,result,True,0.194,0.572,16,2.875,5.3475,95,32.53125,41.8290625,59,,,0,33.84375,47.90625,32,-0.40625,-0.6140625,15
validation_114,llama8b,4,3,"background,method,other",67,-36.28125,method,method,True,0.138,0.267,8,19.0625,19.8309375,65,,,0,31.46875,34.30375,16,,,0,22.1875,32.3340625,38
validation_115,llama8b,8,3,"method,objective,other",71,-23.828125,method,objective,False,0.138,0.268,8,,,0,39.453125,50.52984375,77,39.796875,48.58140625,31,,,0,5.953125,8.810625,27
validation_116,llama8b,6,3,"method,objective,other",71,-26.15625,method,method,True,0.141,0.272,8,,,0,26.90625,41.63875,57,37.5,45.1815625,17,,,0,6.0625,14.5234375,52
validation_117,llama8b,7,2,"background,objective",68,-26.546875,objective,objective,True,0.106,0.138,4,10.109375,19.41125,54,92.578125,104.416875,93,,,0,,,0,,,0
validation_118,llama8b,6,3,"background,method,other",71,-32.375,method,method,True,0.137,0.266,8,1.96875,6.325,38,,,0,57.5,69.2009375,68,,,0,21.96875,27.3490625,26
validation_119,llama8b,9,3,"background,method,objective",66,-30.375,method,method,True,0.157,0.291,8,1.25,-0.04,34,44.6875,46.75,114,55.4375,65.54,69,,,0,,,0
validation_120,llama8b,4,3,"background,method,objective",70,-35.625,background,background,True,0.133,0.259,8,76.5,66.4790625,38,2.59375,1.54875,15,32.4375,29.3471875,19,,,0,,,0
validation_121,llama8b,8,2,"method,other",67,-18.34375,method,method,True,0.111,0.142,4,,,0,,,0,48.65625,61.258125,89,,,0,8.171875,24.210625,81
validation_122,llama8b,3,2,"background,objective",70,-42.0,background,background,True,0.1,0.131,4,40.5,46.67375,44,17.65625,25.51375,32,,,0,,,0,,,0
validation_123,llama8b,5,4,"background,method,objective,other",73,-25.8125,background,background,True,0.172,0.53,16,42.8125,44.1584375,47,31.78125,28.6540625,18,0.5,10.7715625,30,,,0,1.9375,2.7909375,22
validation_124,llama8b,7,3,"background,method,other",71,-27.46875,method,method,True,0.143,0.275,8,31.1875,46.488125,97,,,0,44.71875,65.7371875,31,,,0,9.65625,20.1809375,31
validation_125,llama8b,10,4,"background,method,objective,other",62,-19.125,other,other,True,0.205,0.587,16,-0.328125,1.20671875,16,20.125,36.84671875,42,4.828125,18.28265625,43,,,0,39.5,68.91390625,111
validation_126,llama8b,9,3,"background,objective,other",67,-24.171875,objective,objective,True,0.163,0.298,8,47.328125,46.72515625,93,75.953125,76.08265625,105,,,0,,,0,1.328125,2.7703125,32
validation_127,llama8b,4,3,"background,method,other",71,-26.71875,other,background,False,0.137,0.266,8,28.53125,33.6725,38,,,0,20.1875,27.4196875,35,,,0,32.6875,30.0640625,29
validation_128,llama8b,8,4,"background,method,objective,other",70,-29.0,other,other,True,0.212,0.599,16,10.0,13.080625,26,26.3125,31.7571875,66,1.703125,4.27421875,40,,,0,86.0,97.13796875,116
validation_129,llama8b,3,3,"background,method,objective",70,-20.953125,objective,objective,True,0.135,0.263,8,34.921875,33.61578125,45,80.796875,83.05046875,35,6.5625,28.505625,19,,,0,,,0
validation_130,llama8b,7,3,"background,method,other",65,-23.625,other,other,True,0.154,0.288,8,1.390625,4.6265625,65,,,0,2.703125,7.90546875,48,,,0,65.9375,74.15546875,76
validation_131,llama8b,8,4,"background,method,objective,other",68,-27.875,objective,objective,True,0.179,0.548,16,6.28125,10.983125,33,85.1875,86.894375,43,37.125,44.225625,26,,,0,13.53125,16.771875,34
validation_132,llama8b,5,3,"background,objective,other",71,-28.6875,other,other,True,0.137,0.267,8,6.84375,14.953125,45,-1.828125,9.80671875,23,,,0,,,0,70.625,78.30265625,48
validation_133,llama8b,7,3,"background,objective,other",64,-20.34375,background,background,True,0.153,0.289,8,114.03125,125.9984375,84,1.90625,6.88515625,55,,,0,,,0,0.46875,7.64765625,46
validation_134,llama8b,5,4,"background,method,objective,result",61,-37.90625,method,method,True,0.171,0.53,16,21.0625,24.0496875,38,24.875,32.9078125,21,62.59375,62.705625,20,7.96875,4.555625,8,,,0
validation_135,llama8b,4,3,"background,objective,other",70,-31.3125,other,other,True,0.136,0.268,8,22.03125,28.7909375,51,2.65625,11.7896875,27,,,0,,,0,46.6875,46.106875,29
validation_136,llama8b,7,3,"background,objective,other",60,-22.40625,objective,objective,True,0.149,0.28,8,0.375,7.36375,19,76.65625,77.8253125,51,,,0,,,0,56.40625,52.9046875,83
validation_137,llama8b,8,3,"background,method,objective",69,-44.25,background,background,True,0.15,0.282,8,49.6875,57.1975,119,3.75,2.79,35,3.09375,12.3875,24,,,0,,,0
validation_138,llama8b,5,3,"background,objective,other",61,-28.375,objective,objective,True,0.138,0.269,8,12.53125,17.858125,58,60.5625,63.1209375,30,,,0,,,0,14.78125,18.3334375,23
validation_139,llama8b,10,3,"background,objective,other",63,-31.859375,objective,objective,True,0.155,0.296,8,20.578125,21.91453125,59,36.140625,41.76421875,84,,,0,,,0,13.859375,16.711875,36
validation_140,llama8b,7,3,"background,method,other",70,-36.4375,other,other,True,0.148,0.281,8,-0.6875,8.185,77,,,0,5.03125,16.4309375,75,,,0,63.5625,67.5715625,27
validation_141,llama8b,4,3,"background,method,other",65,-26.765625,method,method,True,0.145,0.277,8,14.515625,19.81390625,44,,,0,57.484375,66.22828125,57,,,0,20.890625,18.1921875,29
validation_142,llama8b,6,2,"background,method",71,-38.78125,background,background,True,0.106,0.137,4,74.34375,80.1875,116,,,0,6.71875,14.15625,25,,,0,,,0
